human_ensembl_id,pct_identity,seq_divergence,ensembl_gene_id,gene_name,mean_expression_divergence
ENSG00000197756,100.0,0.0,ENSG00000197756,RPL37A,0.27129046280241403
ENSG00000115268,100.0,0.0,ENSG00000115268,RPS15,0.2711580752037012
ENSG00000133639,100.0,0.0,ENSG00000133639,BTG1,0.26946235869402246
ENSG00000010810,99.4413,0.5587000000000018,ENSG00000010810,FYN,0.26898609070159374
ENSG00000182718,97.6401,2.359899999999996,ENSG00000182718,ANXA2,0.2678241041151102
ENSG00000084070,95.68275,4.317250000000001,ENSG00000084070,SMAP2,0.2672167518144239
ENSG00000161970,100.0,0.0,ENSG00000161970,RPL26,0.2656977163195651
ENSG00000130255,100.0,0.0,ENSG00000130255,RPL36,0.26435546457404085
ENSG00000174748,100.0,0.0,ENSG00000174748,RPL15,0.2642667808413371
ENSG00000105193,100.0,0.0,ENSG00000105193,RPS16,0.26369663006566396
ENSG00000177606,96.8441,3.1559000000000026,ENSG00000177606,JUN,0.260557050977306
ENSG00000142541,95.5665,4.433499999999995,ENSG00000142541,RPL13A,0.2589077016146945
ENSG00000180879,95.3757,4.624300000000005,ENSG00000180879,SSR4,0.25836614465939994
ENSG00000128512,98.25455,1.7454500000000053,ENSG00000128512,DOCK4,0.25691949779736534
ENSG00000125691,100.0,0.0,ENSG00000125691,RPL23,0.2564215959359799
ENSG00000034510,100.0,0.0,ENSG00000034510,TMSB10,0.25605507440555025
ENSG00000114942,95.5556,4.444400000000002,ENSG00000114942,EEF1B2,0.2526800408741122
ENSG00000198242,100.0,0.0,ENSG00000198242,RPL23A,0.25004892273975593
ENSG00000130066,96.4912,3.5087999999999937,ENSG00000130066,SAT1,0.24952748421924825
ENSG00000101335,99.4186,0.5814000000000021,ENSG00000101335,MYL9,0.24665659764737155
ENSG00000114423,95.2139,4.786100000000005,ENSG00000114423,CBLB,0.24552434127930323
ENSG00000184588,97.1467,2.8533000000000044,ENSG00000184588,PDE4B,0.24529155931451535
ENSG00000198467,99.6479,0.352099999999993,ENSG00000198467,TPM2,0.24354062739777232
ENSG00000221983,100.0,0.0,ENSG00000221983,UBA52,0.24011428518753486
ENSG00000151883,96.24865,3.751350000000002,ENSG00000151883,PARP8,0.23920258176637205
ENSG00000142534,100.0,0.0,ENSG00000142534,RPS11,0.23723767122982237
ENSG00000204628,100.0,0.0,ENSG00000204628,RACK1,0.23523768791046687
ENSG00000142669,95.6989,4.301100000000005,ENSG00000142669,SH3BGRL3,0.2345144771130651
ENSG00000187514,95.92955,4.070449999999994,ENSG00000187514,PTMA,0.23287745250846806
ENSG00000160789,96.61404999999999,3.3859500000000082,ENSG00000160789,LMNA,0.23095671021915973
ENSG00000103187,95.0704,4.9295999999999935,ENSG00000103187,COTL1,0.230159637841241
ENSG00000131469,100.0,0.0,ENSG00000131469,RPL27,0.22978808728561861
ENSG00000120129,96.4578,3.542199999999994,ENSG00000120129,DUSP1,0.22763052150597174
ENSG00000173812,99.115,0.8850000000000051,ENSG00000173812,EIF1,0.22723990345692532
ENSG00000130449,96.78059999999999,3.2194000000000074,ENSG00000130449,ZSWIM6,0.22616272847452665
ENSG00000184009,100.0,0.0,ENSG00000184009,ACTG1,0.2257923551244689
ENSG00000112531,100.0,0.0,ENSG00000112531,QKI,0.22374769544907067
ENSG00000092820,96.4164,3.583600000000004,ENSG00000092820,EZR,0.22344140345427219
ENSG00000172809,98.5714,1.428600000000003,ENSG00000172809,RPL38,0.2210445188999476
ENSG00000196628,96.4279,3.572100000000006,ENSG00000196628,TCF4,0.21853989443638547
ENSG00000008988,100.0,0.0,ENSG00000008988,RPS20,0.2183587576175835
ENSG00000254087,96.0938,3.9061999999999983,ENSG00000254087,LYN,0.21684854555875602
ENSG00000166441,97.2973,2.702699999999993,ENSG00000166441,RPL27A,0.2163990937822729
ENSG00000184557,96.8889,3.1110999999999933,ENSG00000184557,SOCS3,0.21542215563187658
ENSG00000096384,99.5856,0.41440000000000055,ENSG00000096384,HSP90AB1,0.21331387534349325
ENSG00000153317,95.3201,4.6799000000000035,ENSG00000153317,ASAP1,0.20911443199120755
ENSG00000080493,95.63685000000001,4.36314999999999,ENSG00000080493,SLC4A4,0.2069894692200942
ENSG00000065413,95.7704,4.229600000000005,ENSG00000065413,ANKRD44,0.20692525159019862
ENSG00000162772,95.0276,4.972399999999993,ENSG00000162772,ATF3,0.2067929224769062
ENSG00000197555,95.8205,4.179500000000004,ENSG00000197555,SIPA1L1,0.20458177361812274
ENSG00000108518,95.7143,4.285700000000006,ENSG00000108518,PFN1,0.2037870413393938
ENSG00000116251,99.2188,0.7811999999999983,ENSG00000116251,RPL22,0.2034244243497665
ENSG00000115461,95.3963,4.6037000000000035,ENSG00000115461,IGFBP5,0.20338228073474968
ENSG00000125868,95.7576,4.2424000000000035,ENSG00000125868,DSTN,0.203094208805633
ENSG00000115738,98.5075,1.4925000000000068,ENSG00000115738,ID2,0.1968335099311207
ENSG00000156639,95.5947,4.405299999999997,ENSG00000156639,ZFAND3,0.19646187547140667
ENSG00000162599,99.2141,0.785899999999998,ENSG00000162599,NFIA,0.1962702756657234
ENSG00000167658,99.0676,0.9324000000000012,ENSG00000167658,EEF2,0.19598951830083725
ENSG00000080824,99.11265,0.8873499999999979,ENSG00000080824,HSP90AA1,0.19403944206168355
ENSG00000182621,97.3684,2.631600000000006,ENSG00000182621,PLCB1,0.19384255489165667
ENSG00000100234,96.2085,3.791499999999999,ENSG00000100234,TIMP3,0.1902718856619809
ENSG00000166501,98.8113,1.1886999999999972,ENSG00000166501,PRKCB,0.18960280742509242
ENSG00000183049,97.6623,2.337699999999998,ENSG00000183049,CAMK1D,0.1847074641052
ENSG00000007237,96.8487,3.151300000000006,ENSG00000007237,GAS7,0.18392862436869326
ENSG00000113448,97.64405,2.355950000000007,ENSG00000113448,PDE4D,0.1837475241128655
ENSG00000073921,97.1073,2.892700000000005,ENSG00000073921,PICALM,0.18352194590735207
ENSG00000197329,99.7608,0.23919999999999675,ENSG00000197329,PELI1,0.18150417346249995
ENSG00000136167,96.9697,3.030299999999997,ENSG00000136167,LCP1,0.18050121687986134
ENSG00000075785,100.0,0.0,ENSG00000075785,RAB7A,0.18044930729960645
ENSG00000153250,96.41665,3.583349999999996,ENSG00000153250,RBMS1,0.17989196236189015
ENSG00000109906,96.7311,3.268900000000002,ENSG00000109906,ZBTB16,0.17935175403999734
ENSG00000133392,96.33035000000001,3.66964999999999,ENSG00000133392,MYH11,0.1790342291901741
ENSG00000118922,97.0149,2.9851000000000028,ENSG00000118922,KLF12,0.1783137860115928
ENSG00000155849,99.5873,0.41270000000000095,ENSG00000155849,ELMO1,0.17808865407819952
ENSG00000166598,97.3209,2.6791000000000054,ENSG00000166598,HSP90B1,0.17683727998293078
ENSG00000138767,97.55855,2.4414500000000032,ENSG00000138767,CNOT6L,0.17608494014059933
ENSG00000142192,96.00444999999999,3.9955500000000086,ENSG00000142192,APP,0.17590985943138296
ENSG00000128340,98.9583,1.0417000000000058,ENSG00000128340,RAC2,0.17415861741566988
ENSG00000181722,97.7058,2.2942000000000036,ENSG00000181722,ZBTB20,0.17342977550074334
ENSG00000168421,96.8586,3.1414000000000044,ENSG00000168421,RHOH,0.1734118668321368
ENSG00000152601,95.71275,4.28725,ENSG00000152601,MBNL1,0.17302043340890466
ENSG00000153823,96.3134,3.6865999999999985,ENSG00000153823,PID1,0.17156612915939604
ENSG00000164330,99.91555,0.08445000000000391,ENSG00000164330,EBF1,0.17130652079571337
ENSG00000157827,96.2895,3.710499999999996,ENSG00000157827,FMNL2,0.17080090678073312
ENSG00000064393,96.8255,3.1744999999999948,ENSG00000064393,HIPK2,0.16982552664647033
ENSG00000101109,97.3306,2.669399999999996,ENSG00000101109,STK4,0.16952252978540885
ENSG00000163625,96.3982,3.6017999999999972,ENSG00000163625,WDFY3,0.1694911441643056
ENSG00000169230,96.791,3.209000000000003,ENSG00000169230,PRELID1,0.16734897558487627
ENSG00000143933,100.0,0.0,ENSG00000143933,CALM2,0.16655751034602195
ENSG00000070961,99.5082,0.4917999999999978,ENSG00000070961,ATP2B1,0.16470001653828328
ENSG00000185650,98.5207,1.479299999999995,ENSG00000185650,ZFP36L1,0.16282368857598534
ENSG00000182247,99.5025,0.4975000000000023,ENSG00000182247,UBE2E2,0.162713196733046
ENSG00000184226,97.39595,2.604050000000001,ENSG00000184226,PCDH9,0.16252346913285629
ENSG00000111229,97.7528,2.2472000000000065,ENSG00000111229,ARPC3,0.16249118715426122
ENSG00000035862,98.1818,1.8182000000000045,ENSG00000035862,TIMP2,0.1623189725682624
ENSG00000115306,98.3288,1.671199999999999,ENSG00000115306,SPTBN1,0.16228391504058065
ENSG00000104408,100.0,0.0,ENSG00000104408,EIF3E,0.16207087480139168
ENSG00000117020,99.5825,0.417500000000004,ENSG00000117020,AKT3,0.1611964101612485
ENSG00000228474,100.0,0.0,ENSG00000228474,OST4,0.16084616630264326
ENSG00000073910,96.46955,3.530450000000002,ENSG00000073910,FRY,0.16056437059094825
ENSG00000109814,97.87245,2.1275499999999994,ENSG00000109814,UGDH,0.16037361894943553
ENSG00000241343,100.0,0.0,ENSG00000241343,RPL36A,0.16031488518692175
ENSG00000128422,95.26025,4.739750000000001,ENSG00000128422,KRT17,0.16010560898662846
ENSG00000117632,98.6577,1.3422999999999945,ENSG00000117632,STMN1,0.16006568749788458
ENSG00000185305,97.0588,2.941199999999995,ENSG00000185305,ARL15,0.15982574807493005
ENSG00000183508,95.9079,4.092100000000002,ENSG00000183508,TENT5C,0.15979878603068395
ENSG00000197872,99.6904,0.3096000000000032,ENSG00000197872,CYRIA,0.15970903002807876
ENSG00000008294,96.12145,3.878550000000004,ENSG00000008294,SPAG9,0.15954729208184398
ENSG00000169504,98.8142,1.1858000000000004,ENSG00000169504,CLIC4,0.15917282723770954
ENSG00000106803,98.9583,1.0417000000000058,ENSG00000106803,SEC61B,0.15906521366540052
ENSG00000112699,97.043,2.9569999999999936,ENSG00000112699,GMDS,0.15905424131006976
ENSG00000158985,100.0,0.0,ENSG00000158985,CDC42SE2,0.15844700314407084
ENSG00000109971,99.8452,0.1547999999999945,ENSG00000109971,HSPA8,0.15735560934586085
ENSG00000020577,95.59365,4.406350000000003,ENSG00000020577,SAMD4A,0.15699542332005542
ENSG00000135090,95.5457,4.4543000000000035,ENSG00000135090,TAOK3,0.15687580230323192
ENSG00000027075,97.6574,2.3426000000000045,ENSG00000027075,PRKCH,0.15667068348842458
ENSG00000196924,97.16255000000001,2.83744999999999,ENSG00000196924,FLNA,0.15652710656239763
ENSG00000165029,95.3118,4.688199999999995,ENSG00000165029,ABCA1,0.1564009792766243
ENSG00000159176,99.4819,0.518100000000004,ENSG00000159176,CSRP1,0.15625187882874647
ENSG00000117318,96.6387,3.3613,ENSG00000117318,ID3,0.15507903200772338
ENSG00000176463,97.8873,2.112700000000004,ENSG00000176463,SLCO3A1,0.15475539852648218
ENSG00000114850,98.9189,1.0811000000000064,ENSG00000114850,SSR3,0.154647712805589
ENSG00000120742,100.0,0.0,ENSG00000120742,SERP1,0.15449635060466452
ENSG00000136156,95.4887,4.511300000000006,ENSG00000136156,ITM2B,0.15399883329463962
ENSG00000107223,98.6487,1.3512999999999948,ENSG00000107223,EDF1,0.15355955394354615
ENSG00000132170,98.3158,1.6842000000000041,ENSG00000132170,PPARG,0.15349404117624624
ENSG00000175793,97.5806,2.419399999999996,ENSG00000175793,SFN,0.1534523935421486
ENSG00000038382,96.48395,3.516050000000007,ENSG00000038382,TRIO,0.1531046901072528
ENSG00000196730,95.1049,4.895099999999999,ENSG00000196730,DAPK1,0.15296683369640346
ENSG00000183722,97.0,3.0,ENSG00000183722,LHFPL6,0.1524855328220036
ENSG00000101608,97.96000000000001,2.039999999999992,ENSG00000101608,MYL12A,0.15226746533322547
ENSG00000153310,99.6914,0.30859999999999843,ENSG00000153310,CYRIB,0.1519962483903278
ENSG00000173744,96.8834,3.1166000000000054,ENSG00000173744,AGFG1,0.15190992534155004
ENSG00000157554,95.75630000000001,4.24369999999999,ENSG00000157554,ERG,0.15189302190085133
ENSG00000196230,100.0,0.0,ENSG00000196230,TUBB,0.15183375980428254
ENSG00000168610,99.8701,0.12990000000000634,ENSG00000168610,STAT3,0.15132282937540278
ENSG00000166562,97.9167,2.083299999999994,ENSG00000166562,SEC11C,0.15124080904688667
ENSG00000134480,95.0464,4.9535999999999945,ENSG00000134480,CCNH,0.15079485128490253
ENSG00000173482,96.5823,3.4176999999999964,ENSG00000173482,PTPRM,0.15065061510770128
ENSG00000127314,100.0,0.0,ENSG00000127314,RAP1B,0.1503845224306555
ENSG00000182774,99.2593,0.7407000000000039,ENSG00000182774,RPS17,0.1501156415998273
ENSG00000213719,98.3402,1.6598000000000042,ENSG00000213719,CLIC1,0.15001815732055318
ENSG00000140455,96.5385,3.461500000000001,ENSG00000140455,USP3,0.14973478666008058
ENSG00000067225,97.7401,2.259900000000002,ENSG00000067225,PKM,0.14955277569808245
ENSG00000168036,99.872,0.1280000000000001,ENSG00000168036,CTNNB1,0.14931406853822032
ENSG00000182197,99.3298,0.6701999999999941,ENSG00000182197,EXT1,0.14882385615906094
ENSG00000118363,95.5752,4.424800000000005,ENSG00000118363,SPCS2,0.14859225077522162
ENSG00000170873,96.56605,3.433949999999996,ENSG00000170873,MTSS1,0.1484023549343903
ENSG00000134516,95.134,4.866,ENSG00000134516,DOCK2,0.14798956296776808
ENSG00000169032,98.9822,1.017799999999994,ENSG00000169032,MAP2K1,0.1475599989732111
ENSG00000143549,98.9474,1.0525999999999982,ENSG00000143549,TPM3,0.14729740782362533
ENSG00000187109,98.2097,1.790300000000002,ENSG00000187109,NAP1L1,0.14665815250571965
ENSG00000146592,97.2441,2.755899999999997,ENSG00000146592,CREB5,0.14617927195460864
ENSG00000166233,99.2809,0.7190999999999974,ENSG00000166233,ARIH1,0.14597184483215309
ENSG00000166165,96.5879,3.4120999999999952,ENSG00000166165,CKB,0.1459160981532071
ENSG00000186469,100.0,0.0,ENSG00000186469,GNG2,0.14582227191114228
ENSG00000152127,97.23165,2.768349999999998,ENSG00000152127,MGAT5,0.14570709369695592
ENSG00000044574,98.5486,1.4514000000000067,ENSG00000044574,HSPA5,0.14559823362678287
ENSG00000134825,100.0,0.0,ENSG00000134825,TMEM258,0.14515150033827467
ENSG00000157110,98.7284,1.2716000000000065,ENSG00000157110,RBPMS,0.14510036276798546
ENSG00000166128,98.5507,1.4492999999999938,ENSG00000166128,RAB8B,0.14487738557868265
ENSG00000150867,98.1506,1.8494000000000028,ENSG00000150867,PIP4K2A,0.14462979302686144
ENSG00000171766,95.7447,4.255300000000005,ENSG00000171766,GATM,0.1445601461346263
ENSG00000131459,97.8006,2.199399999999997,ENSG00000131459,GFPT2,0.1444970988236377
ENSG00000172757,98.7952,1.2048000000000059,ENSG00000172757,CFL1,0.14445742999176486
ENSG00000148737,96.33105,3.6689499999999953,ENSG00000148737,TCF7L2,0.14444270211993673
ENSG00000145687,98.642,1.358000000000004,ENSG00000145687,SSBP2,0.14339620036131479
ENSG00000143207,97.54115,2.458849999999998,ENSG00000143207,COP1,0.14299419044835357
ENSG00000169902,96.4865,3.5134999999999934,ENSG00000169902,TPST1,0.1429261295368984
ENSG00000232112,100.0,0.0,ENSG00000232112,TMA7,0.14271146436868679
ENSG00000106537,95.5882,4.4117999999999995,ENSG00000106537,TSPAN13,0.14244137311274127
ENSG00000196935,96.23835,3.761650000000003,ENSG00000196935,SRGAP1,0.14148513043692773
ENSG00000065978,98.45295,1.5470499999999987,ENSG00000065978,YBX1,0.14135137023100391
ENSG00000114353,98.3099,1.690100000000001,ENSG00000114353,GNAI2,0.1413393628799421
ENSG00000158470,95.1031,4.896900000000002,ENSG00000158470,B4GALT5,0.14132861230801752
ENSG00000184014,97.7467,2.253299999999996,ENSG00000184014,DENND5A,0.1412227573192723
ENSG00000187147,97.8799,2.1200999999999937,ENSG00000187147,RNF220,0.14105183365793725
ENSG00000104765,97.02565,2.974350000000001,ENSG00000104765,BNIP3L,0.1410290683036923
ENSG00000154229,99.4048,0.5952000000000055,ENSG00000154229,PRKCA,0.14087641142858695
ENSG00000139117,97.64635,2.353650000000002,ENSG00000139117,CPNE8,0.14051604745901256
ENSG00000143878,100.0,0.0,ENSG00000143878,RHOB,0.14046666470867103
ENSG00000185630,100.0,0.0,ENSG00000185630,PBX1,0.14023487559855574
ENSG00000134532,96.9856,3.014399999999995,ENSG00000134532,SOX5,0.14022782605438291
ENSG00000130222,96.8553,3.1447000000000003,ENSG00000130222,GADD45G,0.14016247915524482
ENSG00000054523,96.8612,3.1388000000000034,ENSG00000054523,KIF1B,0.13972863399069815
ENSG00000138071,100.0,0.0,ENSG00000138071,ACTR2,0.13928203120833085
ENSG00000168214,98.9733,1.0267000000000053,ENSG00000168214,RBPJ,0.13914099696709042
ENSG00000058091,98.5075,1.4925000000000068,ENSG00000058091,CDK14,0.1390171497204134
ENSG00000163479,97.2678,2.732200000000006,ENSG00000163479,SSR2,0.13885378535513604
ENSG00000183580,98.3707,1.6293000000000006,ENSG00000183580,FBXL7,0.1377286915429026
ENSG00000049759,95.62434999999999,4.375650000000007,ENSG00000049759,NEDD4L,0.13772583191915233
ENSG00000108669,96.8634,3.1366000000000014,ENSG00000108669,CYTH1,0.13765149155248654
ENSG00000206560,96.08635000000001,3.91364999999999,ENSG00000206560,ANKRD28,0.1366338167216795
ENSG00000187231,98.2759,1.724100000000007,ENSG00000187231,SESTD1,0.13658064285692384
ENSG00000135655,97.6555,2.3444999999999965,ENSG00000135655,USP15,0.13655828865732628
ENSG00000116679,97.0405,2.9595000000000056,ENSG00000116679,IVNS1ABP,0.1364720073040519
ENSG00000167552,100.0,0.0,ENSG00000167552,TUBA1A,0.1364044778125171
ENSG00000164949,95.77015,4.229849999999999,ENSG00000164949,GEM,0.13627344144342537
ENSG00000086061,99.4962,0.5037999999999982,ENSG00000086061,DNAJA1,0.13612320687622137
ENSG00000114861,95.1973,4.8027000000000015,ENSG00000114861,FOXP1,0.13609508649196975
ENSG00000140262,95.6091,4.390900000000002,ENSG00000140262,TCF12,0.13602816155114783
ENSG00000075391,96.80485,3.195149999999998,ENSG00000075391,RASAL2,0.13536559590371836
ENSG00000103363,97.4576,2.5424000000000007,ENSG00000103363,ELOB,0.13518770676632294
ENSG00000118680,100.0,0.0,ENSG00000118680,MYL12B,0.13501801907608893
ENSG00000103769,100.0,0.0,ENSG00000103769,RAB11A,0.13450479047588076
ENSG00000110693,96.8599,3.140100000000004,ENSG00000110693,SOX6,0.13422976598740463
ENSG00000100596,96.257,3.742999999999995,ENSG00000100596,SPTLC2,0.13413059315690137
ENSG00000177700,100.0,0.0,ENSG00000177700,POLR2L,0.13409936233963515
ENSG00000105810,96.319,3.6809999999999974,ENSG00000105810,CDK6,0.13389441188038284
ENSG00000163399,96.8719,3.1281000000000034,ENSG00000163399,ATP1A1,0.13362181202033668
ENSG00000169564,100.0,0.0,ENSG00000169564,PCBP1,0.13304266142342422
ENSG00000188042,97.7612,2.2387999999999977,ENSG00000188042,ARL4C,0.13281251341075356
ENSG00000204103,97.2136,2.7864000000000004,ENSG00000204103,MAFB,0.13273815715883444
ENSG00000072110,98.02115,1.9788499999999942,ENSG00000072110,ACTN1,0.13269789531797277
ENSG00000140526,98.8235,1.1765000000000043,ENSG00000140526,ABHD2,0.13204659723855275
ENSG00000171843,98.50495000000001,1.495049999999992,ENSG00000171843,MLLT3,0.13165689669209044
ENSG00000076685,99.37565000000001,0.6243499999999926,ENSG00000076685,NT5C2,0.1314024450003477
ENSG00000152894,97.6408,2.3592000000000013,ENSG00000152894,PTPRK,0.13125934161918115
ENSG00000117450,95.4774,4.522599999999997,ENSG00000117450,PRDX1,0.13106375899080866
ENSG00000101445,96.38775000000001,3.612249999999989,ENSG00000101445,PPP1R16B,0.1309202776970475
ENSG00000134046,96.72855,3.2714500000000015,ENSG00000134046,MBD2,0.13065472374691373
ENSG00000044115,99.4481,0.5519000000000034,ENSG00000044115,CTNNA1,0.13002321988183146
ENSG00000167081,99.7696,0.23040000000000305,ENSG00000167081,PBX3,0.12993632517839873
ENSG00000120899,95.441,4.5589999999999975,ENSG00000120899,PTK2B,0.1298117433504953
ENSG00000138814,99.6161,0.383899999999997,ENSG00000138814,PPP3CA,0.12968594144703177
ENSG00000125398,97.24445,2.7555499999999995,ENSG00000125398,SOX9,0.1294393802022163
ENSG00000116741,96.2085,3.791499999999999,ENSG00000116741,RGS2,0.12941736014933944
ENSG00000116667,96.6942,3.305800000000005,ENSG00000116667,C1orf21,0.12934525554285278
ENSG00000136238,100.0,0.0,ENSG00000136238,RAC1,0.12900940873628033
ENSG00000164104,96.89795000000001,3.1020499999999913,ENSG00000164104,HMGB2,0.12898395534639104
ENSG00000157483,96.16255000000001,3.83744999999999,ENSG00000157483,MYO1E,0.12853849648183702
ENSG00000177885,99.5392,0.4608000000000061,ENSG00000177885,GRB2,0.12847075853628545
ENSG00000178695,99.08070000000001,0.9192999999999927,ENSG00000178695,KCTD12,0.12813559260359533
ENSG00000166147,96.2744,3.7256,ENSG00000166147,FBN1,0.12809068298898454
ENSG00000198673,96.9466,3.0533999999999963,ENSG00000198673,TAFA2,0.12787963806499492
ENSG00000069974,95.9276,4.072400000000002,ENSG00000069974,RAB27A,0.12784820476434433
ENSG00000198668,100.0,0.0,ENSG00000198668,CALM1,0.12780023790801373
ENSG00000087245,95.76419999999999,4.235800000000012,ENSG00000087245,MMP2,0.1275864950291986
ENSG00000185070,97.2727,2.7272999999999996,ENSG00000185070,FLRT2,0.1271776057022864
ENSG00000179104,95.6938,4.306200000000004,ENSG00000179104,TMTC2,0.127085252852167
ENSG00000109466,98.8196,1.180400000000006,ENSG00000109466,KLHL2,0.12677739196822166
ENSG00000137478,96.4865,3.5134999999999934,ENSG00000137478,FCHSD2,0.12653507783326864
ENSG00000073712,98.2353,1.7647000000000048,ENSG00000073712,FERMT2,0.12611396299191735
ENSG00000140044,96.319,3.6809999999999974,ENSG00000140044,JDP2,0.12590612977092208
ENSG00000156026,96.14855,3.85145,ENSG00000156026,MCU,0.1256957446785379
ENSG00000185088,100.0,0.0,ENSG00000185088,RPS27L,0.12567052091667857
ENSG00000084733,100.0,0.0,ENSG00000084733,RAB10,0.12555267710998677
ENSG00000067900,96.6027,3.3973000000000013,ENSG00000067900,ROCK1,0.12507861227180256
ENSG00000153234,99.4983,0.5016999999999996,ENSG00000153234,NR4A2,0.12489310137559918
ENSG00000165272,95.5479,4.4521000000000015,ENSG00000165272,AQP3,0.12483306128916126
ENSG00000162704,99.3377,0.6623000000000019,ENSG00000162704,ARPC5,0.12474092952650485
ENSG00000171723,98.63765000000001,1.3623499999999922,ENSG00000171723,GPHN,0.12473826872050317
ENSG00000105894,97.619,2.3810000000000002,ENSG00000105894,PTN,0.12469179616888858
ENSG00000164532,97.5341,2.465900000000005,ENSG00000164532,TBX20,0.12450255018541773
ENSG00000163466,99.3333,0.6667000000000058,ENSG00000163466,ARPC2,0.12438637979316451
ENSG00000079215,96.58995,3.4100499999999982,ENSG00000079215,SLC1A3,0.12435969625941247
ENSG00000101333,95.1862,4.8138000000000005,ENSG00000101333,PLCB4,0.12435745868439838
ENSG00000073792,95.2174,4.782600000000002,ENSG00000073792,IGF2BP2,0.12432675685233667
ENSG00000186591,100.0,0.0,ENSG00000186591,UBE2H,0.12417023764455788
ENSG00000140575,95.9566,4.043400000000005,ENSG00000140575,IQGAP1,0.12411804172819306
ENSG00000133083,98.44495,1.5550499999999943,ENSG00000133083,DCLK1,0.12398453409889343
ENSG00000100345,97.0918,2.9081999999999937,ENSG00000100345,MYH9,0.12394537976664137
ENSG00000130811,98.4375,1.5625,ENSG00000130811,EIF3G,0.12367111520859128
ENSG00000178982,98.6239,1.3760999999999939,ENSG00000178982,EIF3K,0.1230878893574089
ENSG00000196781,97.6623,2.337699999999998,ENSG00000196781,TLE1,0.12307648365716164
ENSG00000197157,97.3626,2.6373999999999995,ENSG00000197157,SND1,0.12301726424353905
